순위,선수명,팀명,ERA,G,W,L,SV,HLD,WPCT,IP,H,HR,BB,HBP,SO,R,ER,WHIP,CG,SHO,QS,BSV,TBF,NP,AVG,2B,3B,SAC,SF,IBB,WP,BK,연도,현재연봉,WAR_x,예측연봉,tier,mean_ERA,park_factor,Adj_ERA,연차,QS_G,SO_G,K_BB,cFIP,pFIP,WAR_won,RA_9,salary_cluster,current_cluster,exp_QS,K%,BB%,SO/9,HR/9,NP/IP,K-BB,QS-expQS
7,페냐,한화,3.6,32,11,11,0,0,0.5,177.0,0.3,149,59,18,147,82,71,1.17,0,0,19,0,751,2886,0.225,28,5,10,2,1,16,4,2023,55000.0,4.2,65000.0,0.0,4.140846275377147,1002,115.25355466466392,15,0.59375,4.59375,2.4915254237288136,3.849,14.436570621468928,0.7636363636363636,4.169491525423729,3,3,11.28125,19.573901464713714,7.8561917443408795,7.474576271186441,7.576271186440678,16.305084745762713,11.717709720372834,7.71875
8,박상원,한화,3.65,55,5,3,16,0,0.625,61.0,0.6,63,29,3,57,35,25,1.49,0,0,0,6,277,1103,0.267,9,3,4,4,4,2,0,2023,13300.0,-0.18,19500.0,1.0,4.140846275377147,1002,113.67473884733975,7,0.0,1.0363636363636364,1.9655172413793105,3.849,16.98014754098361,-0.1353383458646616,5.163934426229508,2,2,0.0,20.577617328519857,10.469314079422382,8.40983606557377,9.295081967213115,18.081967213114755,10.108303249097474,0.0
9,문동주,한화,3.72,23,8,8,0,0,0.5,118.0,0.6,113,42,4,95,52,49,1.31,0,0,7,0,503,2067,0.249,20,2,2,1,0,5,1,2023,3300.0,2.96,10000.0,2.0,4.140846275377147,1002,111.53569806257798,2,0.3043478260869565,4.130434782608695,2.261904761904762,3.849,15.857474576271189,8.96969696969697,3.9661016949152543,1,0,2.1304347826086953,18.886679920477135,8.34990059642147,7.245762711864407,8.61864406779661,17.516949152542374,10.536779324055665,4.869565217391305
10,산체스,한화,3.79,24,7,8,0,0,0.467,126.0,136.0,13,28,6,99,62,53,1.3,0,0,8,0,540,2125,0.273,23,0,5,3,2,3,0,2023,40000.0,2.51,50000.0,2.0,4.140846275377147,1002,109.47567197698947,11,0.3333333333333333,4.125,3.5357142857142856,3.849,4.428365079365079,0.6275,4.428571428571428,3,3,2.6666666666666665,18.333333333333332,5.185185185185185,7.071428571428571,0.9285714285714285,16.865079365079364,13.148148148148147,5.333333333333334
11,한승주,한화,3.95,47,1,4,0,2,0.2,70.0,0.6,81,31,4,55,34,31,1.58,0,0,0,0,320,1267,0.287,16,2,2,1,2,5,0,2023,3100.0,0.57,4500.0,4.0,4.140846275377147,1002,105.04121437792152,4,0.0,1.1702127659574468,1.7741935483870968,3.849,18.82042857142857,1.8387096774193543,4.371428571428571,0,0,0.0,17.1875,9.6875,7.071428571428571,10.414285714285715,18.1,7.5,0.0
12,김범수,한화,4.19,76,5,5,1,18,0.5,62.0,0.3,64,33,3,52,33,29,1.56,0,0,0,7,283,1097,0.263,10,0,2,2,5,4,0,2023,14100.0,0.17,19300.0,1.0,4.140846275377147,1002,99.02453384076136,9,0.0,0.6842105263157895,1.5757575757575757,3.849,17.332870967741936,0.1205673758865248,4.790322580645161,2,2,0.0,18.374558303886925,11.66077738515901,7.548387096774194,9.29032258064516,17.693548387096776,6.713780918727915,0.0
14,김기중,한화,4.63,37,1,3,0,1,0.25,56.0,0.3,58,29,9,46,33,29,1.54,0,0,0,0,253,1022,0.278,9,3,5,1,1,2,0,2023,3600.0,0.67,4400.0,1.0,4.140846275377147,1002,89.61399498764365,3,0.0,1.2432432432432432,1.5862068965517242,3.849,17.706142857142858,1.8611111111111112,5.303571428571429,0,0,0.0,18.181818181818183,11.462450592885375,7.392857142857142,9.321428571428573,18.25,6.719367588932808,0.0
15,장민재,한화,4.83,25,3,8,0,1,0.273,69.0,79.0,12,22,5,61,46,37,1.46,0,0,2,0,308,1177,0.288,13,2,4,3,2,5,0,2023,11500.0,0.05,15000.0,4.0,4.140846275377147,1002,85.90327055751348,15,0.08,2.44,2.772727272727273,3.849,5.515666666666667,0.0434782608695652,6.0,2,2,0.16,19.805194805194805,7.142857142857142,7.9565217391304355,1.5652173913043477,17.057971014492754,12.662337662337663,1.84
16,정우람,한화,5.36,52,0,1,0,8,0.0,40.0,0.3,45,17,2,30,24,24,1.54,0,0,0,1,183,766,0.278,8,2,0,2,0,3,0,2023,50000.0,0.26,10000.0,3.0,4.140846275377147,1002,77.40910387925187,20,0.0,0.5769230769230769,1.7647058823529411,3.849,18.399,0.052,5.3999999999999995,1,3,0.0,16.39344262295082,9.289617486338798,6.75,10.125,19.15,7.10382513661202,0.0
18,강재민,한화,6.44,43,1,3,0,12,0.25,43.0,0.3,35,19,8,42,31,31,1.25,0,0,0,3,189,785,0.224,10,1,1,5,0,0,0,2023,15000.0,-0.64,14500.0,3.0,4.140846275377147,1002,64.4274529181351,4,0.0,0.9767441860465116,2.210526315789474,3.849,14.360627906976744,-0.4266666666666667,6.488372093023255,2,2,0.0,22.22222222222222,10.052910052910052,8.790697674418604,7.325581395348837,18.25581395348837,12.16931216931217,0.0
19,한승혁,한화,6.44,21,0,3,0,1,0.0,36.0,0.3,48,21,3,28,27,26,1.9,0,0,0,0,176,684,0.324,9,0,0,4,0,4,0,2023,6200.0,-0.26,4900.0,3.0,4.140846275377147,1002,64.4274529181351,13,0.0,1.3333333333333333,1.3333333333333333,3.849,21.62677777777778,-0.4193548387096774,6.75,0,1,0.0,15.909090909090908,11.931818181818182,7.0,12.0,19.0,3.9772727272727266,0.0
20,남지민,한화,6.45,16,1,7,0,0,0.125,37.0,0.6,54,13,6,23,31,27,1.78,0,0,1,0,186,678,0.333,12,0,1,4,1,3,0,2023,4300.0,-0.14,4000.0,3.0,4.140846275377147,1002,64.32756539423102,4,0.0625,1.4375,1.7692307692307692,3.849,23.11927027027027,-0.3255813953488372,7.54054054054054,0,0,0.0625,12.365591397849462,6.989247311827956,5.594594594594595,13.135135135135135,18.324324324324323,5.376344086021506,0.9375
22,김민우,한화,6.97,12,1,6,0,0,0.143,51.0,0.6,65,28,2,43,43,40,1.8,0,0,2,0,243,959,0.313,16,2,3,2,0,5,0,2023,22800.0,-0.46,16700.0,1.0,4.140846275377147,1002,59.52837830599572,9,0.1666666666666666,3.583333333333333,1.5357142857142858,3.849,20.496058823529413,-0.2017543859649122,7.588235294117647,2,2,0.3333333333333332,17.695473251028808,11.522633744855968,7.588235294117647,11.470588235294116,18.80392156862745,6.17283950617284,1.6666666666666667
2,최지민,KIA,2.12,58,6,3,3,12,0.667,59.0,0.3,45,26,4,44,17,14,1.2,0,0,0,2,244,985,0.216,4,2,2,4,1,5,0,2023,3000.0,0.37,10000.0,1.0,4.140846275377147,979,191.2211558299164,2,0.0,0.7586206896551724,1.6923076923076923,3.849,13.79815254237288,1.2333333333333334,2.593220338983051,1,0,0.0,18.0327868852459,10.655737704918032,6.711864406779661,6.864406779661016,16.694915254237287,7.3770491803278695,0.0
3,전상현,KIA,2.15,64,8,3,1,13,0.727,58.0,0.6,50,26,1,50,20,14,1.3,0,0,0,2,250,945,0.233,8,0,6,2,4,3,0,2023,13500.0,1.44,17000.0,1.0,4.140846275377147,979,188.55295365554545,8,0.0,0.78125,1.9230769230769231,3.849,14.728310344827586,1.0666666666666669,3.1034482758620694,2,2,0.0,20.0,10.4,7.758620689655172,7.758620689655172,16.29310344827586,9.6,0.0
4,정해영,KIA,2.92,52,3,4,23,1,0.429,49.0,0.3,53,20,1,30,18,16,1.48,0,0,0,3,218,780,0.277,9,1,6,0,3,0,0,2023,23000.0,1.06,20000.0,3.0,4.140846275377147,979,138.8317980682954,4,0.0,0.5769230769230769,1.5,3.849,17.971448979591838,0.4608695652173913,3.306122448979592,2,2,0.0,13.761467889908257,9.174311926605505,5.510204081632653,9.73469387755102,15.918367346938776,4.587155963302752,0.0
5,임기영,KIA,2.96,64,4,4,3,16,0.5,82.0,56.0,6,19,6,57,29,27,0.91,0,0,0,1,324,1248,0.193,8,3,4,5,1,1,0,2023,15000.0,1.54,25000.0,4.0,4.140846275377147,979,136.95569268899416,12,0.0,0.890625,3.0,3.849,4.324609756097561,1.0266666666666666,3.1829268292682924,2,2,0.0,17.59259259259259,5.864197530864197,6.2560975609756095,0.6585365853658536,15.21951219512195,11.728395061728396,0.0
6,이준영,KIA,3.21,64,1,0,0,10,1.0,33.0,0.6,26,23,2,30,12,12,1.46,0,0,0,0,149,620,0.211,3,1,0,1,2,1,0,2023,14000.0,0.68,14000.0,3.0,4.140846275377147,979,126.2893614826862,9,0.0,0.46875,1.3043478260869563,3.849,14.545969696969696,0.4857142857142857,3.272727272727273,1,2,0.0,20.13422818791946,15.436241610738255,8.181818181818182,7.090909090909091,18.78787878787879,4.697986577181206,0.0
7,양현종,KIA,3.58,29,9,11,0,0,0.45,171.0,181.0,13,48,1,133,78,68,1.34,0,0,14,0,729,2751,0.272,33,1,12,3,1,5,0,2023,50000.0,3.54,50000.0,0.0,4.140846275377147,979,113.23710903894488,17,0.4827586206896552,4.586206896551724,2.770833333333333,3.849,4.141397660818714,0.708,4.105263157894736,3,3,6.758620689655173,18.244170096021946,6.584362139917696,7.0,0.6842105263157894,16.087719298245613,11.65980795610425,7.241379310344827
10,이의리,KIA,3.96,28,11,7,0,0,0.611,131.0,0.6,103,93,8,156,64,58,1.49,0,0,6,0,598,2546,0.213,18,0,7,6,1,10,0,2023,15000.0,2.78,17000.0,0.0,4.140846275377147,979,102.370921807935,3,0.2142857142857142,5.571428571428571,1.6774193548387095,3.849,14.00167175572519,1.8533333333333333,4.396946564885496,2,2,1.2857142857142851,26.08695652173913,15.551839464882944,10.717557251908397,7.076335877862595,19.435114503816795,10.535117056856185,4.714285714285715
11,윤영철,KIA,4.04,25,8,7,0,0,0.533,122.0,0.6,124,48,1,74,59,55,1.4,0,0,7,0,528,2047,0.263,27,3,3,4,1,4,1,2023,3000.0,2.27,9000.0,2.0,4.140846275377147,979,100.34377484144126,1,0.28,2.96,1.5416666666666667,3.849,17.053918032786886,7.566666666666666,4.352459016393443,1,0,1.9600000000000002,14.015151515151514,9.090909090909092,5.459016393442623,9.147540983606557,16.778688524590162,4.924242424242422,5.04
12,장현식,KIA,4.06,56,2,2,3,5,0.5,51.0,58.0,6,26,1,44,26,23,1.65,0,0,0,2,226,876,0.296,8,0,1,2,1,1,0,2023,19000.0,0.25,16000.0,1.0,4.140846275377147,979,99.8494705318775,11,0.0,0.7857142857142857,1.6923076923076923,3.849,5.241156862745099,0.131578947368421,4.588235294117647,2,2,0.0,19.469026548672566,11.504424778761061,7.764705882352942,1.0588235294117647,17.176470588235293,7.964601769911505,0.0
2,쿠에바스,KT,2.6,18,12,0,0,0,1.0,114.0,0.3,95,24,2,100,33,33,1.04,0,0,14,0,460,1666,0.224,10,2,5,5,1,5,0,2023,45000.0,4.57,100000.0,2.0,4.140846275377147,1042,165.95237765165334,16,0.7777777777777778,5.555555555555555,4.166666666666667,3.849,13.612157894736844,1.0155555555555555,2.605263157894737,3,3,10.88888888888889,21.73913043478261,5.217391304347826,7.894736842105263,7.5,14.614035087719298,16.52173913043478,3.1111111111111107
4,박영현,KT,2.75,68,3,3,4,32,0.5,75.0,0.3,63,23,2,79,25,23,1.14,0,0,0,6,308,1220,0.23,11,2,7,2,4,1,2,2023,6100.0,1.98,16000.0,4.0,4.140846275377147,1042,156.90042977974497,2,0.0,1.161764705882353,3.4347826086956523,3.849,13.662333333333333,3.2459016393442623,3.0,2,1,0.0,25.649350649350648,7.467532467532467,9.479999999999999,7.56,16.266666666666666,18.18181818181818,0.0
5,고영표,KT,2.78,28,12,7,0,0,0.632,174.0,0.6,181,19,9,114,57,54,1.15,0,0,21,0,706,2453,0.269,27,5,2,3,1,6,0,2023,43000.0,5.91,200000.0,0.0,4.140846275377147,1042,155.2072596742082,10,0.75,4.071428571428571,6.0,3.849,16.544402298850574,1.3744186046511628,2.9482758620689653,3,3,15.75,16.147308781869686,2.6912181303116145,5.896551724137931,9.36206896551724,14.097701149425287,13.456090651558071,5.25
6,손동현,KT,3.42,64,8,5,1,15,0.615,73.0,0.6,68,20,2,40,31,28,1.19,0,0,0,4,301,1100,0.256,11,0,9,4,1,2,0,2023,5000.0,1.3,12000.0,1.0,4.140846275377147,1042,126.16262628488268,5,0.0,0.625,2.0,3.849,15.766808219178085,2.6000000000000005,3.821917808219178,1,1,0.0,13.2890365448505,6.64451827242525,4.931506849315069,8.383561643835616,15.068493150684931,6.64451827242525,0.0
7,벤자민,KT,3.54,29,15,6,0,0,0.714,160.0,149.0,12,45,3,157,79,63,1.21,0,0,11,0,684,2636,0.24,23,1,9,5,1,11,0,2023,100000.0,2.9,90000.0,0.0,4.140846275377147,1042,121.88592708878495,10,0.3793103448275862,5.413793103448276,3.488888888888889,3.849,3.7615,0.29,4.4437500000000005,3,3,4.172413793103448,22.953216374269005,6.578947368421052,8.831249999999999,0.6749999999999999,16.475,16.374269005847953,6.827586206896552
8,엄상백,KT,3.63,20,7,6,0,0,0.538,111.0,0.6,100,29,2,89,46,45,1.16,0,0,9,0,454,1790,0.241,16,4,4,4,0,1,0,2023,20000.0,2.91,25000.0,2.0,4.140846275377147,1042,118.86396195435223,9,0.45,4.45,3.0689655172413794,3.849,14.794945945945946,1.455,3.72972972972973,2,2,4.05,19.60352422907489,6.387665198237885,7.216216216216217,8.108108108108109,16.126126126126128,13.215859030837004,4.95
11,이상동,KT,3.98,36,4,1,0,1,0.8,40.0,0.6,45,15,0,43,19,18,1.48,0,0,0,0,179,672,0.28,10,0,3,0,2,1,0,2023,3200.0,0.55,6000.0,3.0,4.140846275377147,1042,108.41110097846702,5,0.0,1.1944444444444444,2.8666666666666667,3.849,17.448999999999998,1.7187500000000002,4.2749999999999995,0,0,0.0,24.022346368715084,8.379888268156424,9.674999999999999,10.125,16.8,15.64245810055866,0.0
13,이선우,KT,4.34,22,0,2,0,0,0.0,37.0,0.3,47,9,4,24,20,18,1.5,0,0,0,0,169,589,0.305,6,0,0,2,0,0,0,2023,3000.0,0.0,4000.0,3.0,4.140846275377147,1042,99.41847509085224,5,0.0,1.0909090909090908,2.6666666666666665,3.849,20.11927027027027,0.0,4.864864864864865,0,0,0.0,14.201183431952662,5.325443786982249,5.837837837837839,11.432432432432432,15.91891891891892,8.875739644970412,0.0
15,주권,KT,4.4,42,1,2,0,5,0.333,47.0,49.0,4,19,2,17,23,23,1.45,0,0,0,0,205,714,0.278,7,1,5,3,2,0,0,2023,29500.0,0.15,20000.0,3.0,4.140846275377147,1042,98.0627686123406,9,0.0,0.4047619047619047,0.8947368421052632,3.849,5.5724042553191495,0.0508474576271186,4.404255319148936,2,3,0.0,8.292682926829269,9.268292682926829,3.2553191489361706,0.7659574468085106,15.191489361702128,-0.9756097560975601,0.0
20,조이현,KT,6.69,18,2,1,0,1,0.667,35.0,61.0,3,6,2,17,27,26,1.91,0,0,0,0,170,585,0.389,14,1,1,4,0,1,1,2023,6500.0,-0.29,6000.0,3.0,4.140846275377147,1042,64.4956923608817,10,0.0,0.9444444444444444,2.833333333333333,3.849,4.6775714285714285,-0.4461538461538461,6.942857142857143,0,1,0.0,10.0,3.5294117647058822,4.371428571428571,0.7714285714285715,16.714285714285715,6.470588235294118,0.0
5,후라도,키움,2.65,30,11,8,0,0,0.579,183.0,0.6,164,41,9,147,64,54,1.12,0,0,20,0,763,2797,0.234,19,0,4,8,0,5,0,2023,85000.0,7.12,120000.0,0.0,4.140846275377147,983,153.60195806399,12,0.6666666666666666,4.9,3.5853658536585367,3.849,14.712387978142075,0.8376470588235294,3.1475409836065573,3,3,13.333333333333332,19.26605504587156,5.373525557011796,7.229508196721311,8.065573770491802,15.28415300546448,13.892529488859765,6.666666666666668
8,김재웅,키움,4.22,67,2,3,6,18,0.4,59.0,0.6,56,24,0,46,29,28,1.34,0,0,0,3,250,962,0.252,11,0,2,2,1,0,0,2023,22000.0,1.25,19000.0,1.0,4.140846275377147,983,96.45620589326388,7,0.0,0.6865671641791045,1.9166666666666667,3.849,15.849,0.5681818181818182,4.423728813559322,2,2,0.0,18.4,9.6,7.016949152542373,8.542372881355933,16.305084745762713,8.799999999999999,0.0
12,하영민,키움,4.64,57,3,1,0,5,0.75,52.0,0.3,67,25,1,51,36,27,1.76,0,0,0,2,247,933,0.309,8,4,3,1,3,6,0,2023,6500.0,-0.44,8000.0,1.0,4.140846275377147,983,87.72525622189086,10,0.0,0.8947368421052632,2.04,3.849,20.13746153846154,-0.676923076923077,6.230769230769231,0,1,0.0,20.647773279352226,10.121457489878543,8.826923076923077,11.596153846153847,17.942307692307693,10.526315789473683,0.0
13,정찬헌,키움,4.75,14,2,8,0,0,0.2,72.0,71.0,4,13,2,35,40,38,1.17,1,0,8,0,295,1061,0.261,12,3,3,5,1,0,0,2023,10000.0,1.27,20000.0,1.0,4.140846275377147,983,85.69372397254179,16,0.5714285714285714,2.5,2.6923076923076925,3.849,4.224,1.27,5.0,2,1,4.571428571428571,11.864406779661017,4.406779661016949,4.375,0.5,14.73611111111111,7.457627118644068,3.428571428571429
15,이명종,키움,5.21,45,5,5,0,1,0.5,57.0,66.0,5,24,6,26,34,33,1.58,0,0,0,4,260,1022,0.3,13,0,5,5,0,0,0,2023,4500.0,0.14,6000.0,1.0,4.140846275377147,983,78.12767540682793,2,0.0,0.5777777777777777,1.0833333333333333,3.849,5.656017543859649,0.3111111111111111,5.368421052631579,0,0,0.0,10.0,9.230769230769232,4.105263157894736,0.7894736842105263,17.92982456140351,0.7692307692307683,0.0
17,장재영,키움,5.53,23,1,5,0,0,0.167,71.0,0.6,63,66,8,67,46,44,1.8,0,0,2,0,339,1438,0.243,15,0,2,4,0,8,2,2023,3200.0,0.85,4000.0,4.0,4.140846275377147,983,73.60672493120678,3,0.0869565217391304,2.9130434782608696,1.0151515151515151,3.849,16.623647887323944,2.65625,5.830985915492958,0,0,0.1739130434782608,19.76401179941003,19.469026548672566,8.492957746478872,7.985915492957747,20.253521126760564,0.29498525073746507,1.8260869565217392
19,김선기,키움,5.98,17,1,3,1,0,0.25,43.0,0.6,56,15,1,29,37,29,1.63,0,0,1,0,200,753,0.309,16,2,2,1,0,0,1,2023,7300.0,-0.48,7000.0,3.0,4.140846275377147,983,68.06775733604907,15,0.0588235294117647,1.7058823529411764,1.933333333333333,3.849,20.546674418604653,-0.6575342465753424,7.7441860465116275,0,1,0.0588235294117647,14.499999999999998,7.5,6.069767441860465,11.72093023255814,17.511627906976745,6.999999999999998,0.9411764705882353
24,김동혁,키움,7.32,35,1,7,0,6,0.125,39.0,0.3,51,18,6,24,34,32,1.75,0,0,0,1,192,718,0.313,9,3,4,1,0,0,2,2023,6500.0,-0.46,6000.0,3.0,4.140846275377147,983,55.607266239012766,4,0.0,0.6857142857142857,1.3333333333333333,3.849,21.464384615384617,-0.7076923076923077,7.846153846153847,0,1,0.0,12.5,9.375,5.538461538461538,11.76923076923077,18.41025641025641,3.125,0.0
2,백승현,LG,1.58,42,2,0,3,11,1.0,40.0,28.0,2,18,0,30,7,7,1.15,0,0,0,1,162,648,0.197,4,0,2,0,1,1,0,2023,4600.0,2.02,9200.0,3.0,4.140846275377147,966,253.1681963300205,9,0.0,0.7142857142857143,1.6666666666666667,3.849,4.349,4.391304347826087,1.575,1,0,0.0,18.51851851851852,11.11111111111111,6.75,0.45,16.2,7.407407407407408,0.0
3,함덕주,LG,1.62,57,4,0,4,16,1.0,55.0,0.6,32,22,2,59,12,10,0.97,0,0,0,0,222,910,0.165,9,1,4,0,1,0,0,2023,10000.0,2.35,20000.0,1.0,4.140846275377147,966,246.91712975397056,11,0.0,1.0350877192982455,2.6818181818181817,3.849,10.576272727272729,2.35,1.9636363636363636,2,1,0.0,26.576576576576578,9.90990990990991,9.654545454545454,5.236363636363636,16.545454545454547,16.666666666666668,0.0
4,김진성,LG,2.18,80,5,1,4,21,0.833,70.0,0.3,41,26,0,69,17,17,0.95,0,0,0,2,270,1105,0.174,5,1,6,3,0,0,0,2023,20000.0,2.03,20000.0,1.0,4.140846275377147,966,183.48887623918912,20,0.0,0.8625,2.6538461538461537,3.849,10.606142857142856,1.015,2.1857142857142855,2,2,0.0,25.555555555555554,9.62962962962963,8.871428571428572,5.271428571428571,15.785714285714286,15.925925925925924,0.0
11,임찬규,LG,3.42,30,14,3,0,1,0.824,144.0,0.6,142,54,5,103,63,55,1.35,0,0,7,0,632,2458,0.252,22,2,7,3,1,1,1,2023,17000.0,3.4,20000.0,0.0,4.140846275377147,966,116.96074567293346,13,0.2333333333333333,3.433333333333333,1.907407407407408,3.849,16.467055555555554,2.0,3.9375,2,2,1.633333333333333,16.297468354430382,8.544303797468354,6.4375,8.875,17.069444444444443,7.753164556962028,5.366666666666667
12,유영찬,LG,3.44,67,6,3,1,12,0.667,68.0,55.0,4,40,7,55,27,26,1.4,0,0,0,2,305,1134,0.22,14,1,4,4,2,8,0,2023,3100.0,1.05,8500.0,1.0,4.140846275377147,966,116.2807413376257,4,0.0,0.8208955223880597,1.375,3.849,5.069588235294118,3.3870967741935485,3.5735294117647056,1,0,0.0,18.0327868852459,13.114754098360656,7.279411764705882,0.5294117647058824,16.676470588235293,4.918032786885245,0.0
13,이우찬,LG,3.52,38,1,3,0,5,0.25,38.0,0.3,35,18,2,30,15,15,1.38,0,0,0,0,157,608,0.261,4,0,1,2,0,2,1,2023,12000.0,0.78,12500.0,3.0,4.140846275377147,966,113.637997216316,13,0.0,0.7894736842105263,1.6666666666666667,3.849,15.822684210526315,0.6500000000000001,3.5526315789473686,1,2,0.0,19.10828025477707,11.464968152866243,7.105263157894737,8.289473684210526,16.0,7.643312101910828,0.0
16,켈리,LG,3.83,30,10,7,0,0,0.588,178.0,0.6,183,39,6,129,87,76,1.24,0,0,18,0,746,2743,0.266,31,3,6,7,1,6,0,2023,105000.0,3.41,80000.0,0.0,4.140846275377147,966,104.44014365572646,16,0.6,4.3,3.3076923076923075,3.849,16.523157303370787,0.3247619047619047,4.3988764044943816,3,3,10.799999999999999,17.292225201072387,5.227882037533512,6.522471910112359,9.252808988764045,15.410112359550562,12.064343163538876,7.200000000000001
17,이지강,LG,3.97,22,2,5,0,2,0.286,68.0,60.0,4,28,9,38,45,30,1.29,0,0,1,0,299,1196,0.233,9,0,2,2,0,3,0,2023,3600.0,0.17,6800.0,4.0,4.140846275377147,966,100.75711591975627,5,0.0454545454545454,1.7272727272727273,1.3571428571428572,3.849,5.128411764705882,0.4722222222222222,5.955882352941177,0,0,0.0454545454545454,12.709030100334449,9.364548494983277,5.029411764705882,0.5294117647058824,17.58823529411765,3.344481605351172,0.9545454545454546
19,김윤식,LG,4.22,17,6,4,0,0,0.6,74.0,0.6,86,25,3,42,35,35,1.49,0,0,2,0,320,1192,0.301,13,2,3,3,0,4,0,2023,15000.0,1.48,12000.0,4.0,4.140846275377147,966,94.7880924647944,4,0.1176470588235294,2.4705882352941178,1.68,3.849,18.95710810810811,0.9866666666666666,4.256756756756757,1,2,0.2352941176470588,13.125,7.8125,5.108108108108108,10.459459459459458,16.10810810810811,5.3125,1.7647058823529411
20,최원태,LG,4.3,26,9,7,0,0,0.563,146.0,0.6,149,46,7,118,73,70,1.33,0,0,13,0,632,2352,0.265,17,1,10,7,2,6,0,2023,35000.0,3.2,40000.0,0.0,4.140846275377147,966,93.02459307010056,9,0.5,4.538461538461538,2.565217391304348,3.849,16.58872602739726,0.9142857142857144,4.5,3,3,6.5,18.670886075949365,7.2784810126582276,7.273972602739726,9.184931506849315,16.10958904109589,11.392405063291138,6.5
21,정우영,LG,4.7,60,5,6,0,11,0.455,51.0,0.6,63,17,15,41,39,27,1.55,0,0,0,2,245,936,0.297,11,0,1,0,1,2,1,2023,40000.0,-0.74,32000.0,1.0,4.140846275377147,966,85.10760642583668,5,0.0,0.6833333333333333,2.411764705882353,3.849,20.18233333333333,-0.185,6.88235294117647,3,3,0.0,16.73469387755102,6.938775510204081,7.235294117647059,11.117647058823529,18.352941176470587,9.795918367346939,0.0
23,박명근,LG,5.08,57,4,3,5,9,0.571,51.0,0.3,49,28,6,40,31,29,1.5,0,0,0,3,236,952,0.249,9,1,1,4,2,1,0,2023,3000.0,-0.31,6500.0,1.0,4.140846275377147,966,78.74128940973077,1,0.0,0.7017543859649122,1.4285714285714286,3.849,16.77056862745098,-1.0333333333333332,5.470588235294117,0,0,0.0,16.94915254237288,11.864406779661017,7.0588235294117645,8.647058823529411,18.666666666666668,5.0847457627118615,0.0
6,윌커슨,롯데,2.26,13,7,2,0,0,0.778,79.0,0.6,67,20,2,81,28,20,1.09,0,0,11,0,327,1296,0.223,15,2,5,0,0,3,1,2023,25000.0,3.03,60000.0,4.0,4.140846275377147,1032,189.0864316897883,10,0.8461538461538461,6.230769230769231,4.05,3.849,13.659126582278482,1.212,3.189873417721519,3,3,9.307692307692308,24.770642201834864,6.116207951070336,9.227848101265822,7.632911392405063,16.40506329113924,18.654434250764528,1.6923076923076916
7,최준용,롯데,2.45,47,2,3,0,14,0.4,47.0,0.6,50,18,1,40,15,13,1.43,0,0,0,4,210,841,0.266,6,0,2,1,1,1,0,2023,15800.0,1.55,16300.0,3.0,4.140846275377147,1032,174.42258596690672,4,0.0,0.851063829787234,2.2222222222222223,3.849,17.189425531914893,0.9810126582278482,2.872340425531915,2,2,0.0,19.047619047619047,8.571428571428571,7.659574468085107,9.574468085106382,17.893617021276597,10.476190476190476,0.0
8,김원중,롯데,2.97,63,5,6,30,0,0.455,63.0,0.6,51,25,5,82,24,21,1.19,0,0,0,5,265,1084,0.22,5,3,1,2,3,3,0,2023,25200.0,1.36,50000.0,1.0,4.140846275377147,1032,143.88395138684228,12,0.0,1.3015873015873016,3.28,3.849,13.19820634920635,0.5396825396825398,3.4285714285714284,3,3,0.0,30.943396226415093,9.433962264150944,11.714285714285715,7.285714285714286,17.206349206349206,21.509433962264147,0.0
10,김상수,롯데,3.12,67,4,2,1,18,0.667,52.0,45.0,1,21,3,36,22,18,1.27,0,0,0,3,218,905,0.238,7,1,3,2,0,1,0,2023,11000.0,1.58,16000.0,1.0,4.140846275377147,1032,136.96645372401332,18,0.0,0.5373134328358209,1.7142857142857142,3.849,4.099,1.4363636363636365,3.8076923076923075,2,2,0.0,16.51376146788991,9.63302752293578,6.230769230769231,0.17307692307692307,17.403846153846153,6.88073394495413,0.0
11,반즈,롯데,3.28,30,11,10,0,0,0.524,170.0,0.3,171,56,15,147,68,62,1.33,0,0,18,0,734,2757,0.263,34,1,9,5,1,7,0,2023,85000.0,5.74,85000.0,0.0,4.140846275377147,1032,130.28516329845172,7,0.6,4.9,2.625,3.849,16.448999999999998,0.6752941176470588,3.6,3,3,10.799999999999999,20.02724795640327,7.629427792915531,7.782352941176471,9.052941176470588,16.21764705882353,12.397820163487737,7.200000000000001
13,박세웅,롯데,3.45,27,9,7,0,0,0.563,154.0,145.0,8,59,4,129,70,59,1.32,0,0,16,0,657,2630,0.248,24,0,6,4,1,10,0,2023,150000.0,4.63,135000.0,0.0,4.140846275377147,1032,123.86531467215116,10,0.5925925925925926,4.777777777777778,2.1864406779661016,3.849,4.076272727272728,0.3086666666666666,4.090909090909091,3,3,9.481481481481481,19.63470319634703,8.980213089802131,7.538961038961039,0.4675324675324676,17.07792207792208,10.654490106544898,6.518518518518519
14,심재민,롯데,3.78,33,3,1,0,6,0.75,47.0,0.6,57,18,1,29,23,20,1.57,1,0,0,0,218,801,0.297,6,0,4,3,1,1,0,2023,8300.0,1.03,9400.0,3.0,4.140846275377147,1032,113.0516760896618,10,0.0,0.8787878787878788,1.6111111111111112,3.849,19.59368085106383,1.2409638554216866,4.404255319148936,1,1,0.0,13.302752293577983,8.256880733944955,5.553191489361702,10.914893617021278,17.04255319148936,5.045871559633028,0.0
